wid,user_name,user_id,gender,publish_time,text,like_count,comment_count,forward_count,status_city,status_country,status_province
4888922183963933,湖人Talk,5408596403,f,2023-04-10 10:22:23,【中字】拉塞尔谈附加赛对阵老东家森林狼： —— “必须要不惜一切代价干掉他们，因为他们阻挡了我们前进的道路。”#湖人附加赛将对阵森林狼##戈贝尔道歉#洛译篮球的微博视频,61,6,2,,美国,美国
4888928945705417,欧文各种吹,2787572474,m,2023-04-10 10:49:15,"法棍这一拳！把森林狼附加赛都给打没了？

#戈贝尔道歉##积极向上的四月# 欧文各种吹的微博视频",56,17,1,南通,中国,江苏
4888923714881689,锦鲤pisa007,1465160942,m,2023-04-10 10:28:28,"NBA#戈贝尔道歉#

道歉也改变不了戈贝尔人品差、人缘差的事实！

看来奥尼尔多次狂喷戈贝尔不是没有道理的！看到#李凯尔# 被打，普林斯马上站起来怒推戈贝尔，看来普林斯这队友能处！",44,19,2,深圳,中国,广东
4889023267473455,潮流FUN88,7676999724,m,2023-04-10 17:04:03,"#戈贝尔道歉# 我今天情绪失控了，向球迷/球队/尤其是安德森道歉

NBA常规赛收官战中，戈贝尔和队友凯尔-安德森发生口角，给了后者一拳。戈贝尔赛后更新社媒：“我今天情绪失控了，不管别人说了什么，我都不应该做出那样的反应，我想向球迷道歉，向球队道歉，尤其是向凯尔（安德森）道歉，他是我真正热爱和尊重的队友。”

#森林狼内讧##戈贝尔拳击安德森#",0,0,0,上海,中国,上海
4889019361793944,虎扑篮球,1642292081,f,2023-04-10 16:48:32,"【字幕】口型还原森林狼冲突：戈贝尔不接发球导致失误，场下被提醒还嘴硬

#戈贝尔道歉##森林狼内讧# 虎扑篮球的微博视频",38,17,4,上海,中国,上海
4889013477444362,五星体育广播,1667867495,m,2023-04-10 16:25:09,#戈贝尔拳打安德森# 森林狼内讧！戈贝尔拳击中国男篮归化热门人选李凯尔！#戈贝尔道歉# 五星体育广播的微博视频,0,0,0,上海,中国,上海
4889013187773247,篮球信箱,5682228986,m,2023-04-10 16:24:00,"附加赛湖人对战森林狼，两大好消息有利于湖人锁定季后赛名额！

1. 湖人完成交易后与森林狼有过一次交锋，最终以湖人大胜告终。这场比赛每个点都全面压制森林狼，尤其是浓眉一个打爆内线双塔，狂砍38+17。范德彪给华子也防的怀疑人生，只得到11分。

2. 今天森林狼的比赛当中球队内部发生内讧，戈贝尔拳击李凯尔，在如此关键的时间点发生这样的事情，对球队团结会产生很不利的影响，很可能会直接导致输掉附加赛。

#李凯尔录音流出##戈贝尔道歉##戈贝尔拳打安德森#",0,0,0,揭阳,中国,广东
4888980288441595,体坛八一八,6355176008,m,2023-04-10 14:13:16,#戈贝尔道歉# 别看#李凯尔# 个头比对方小，但中国空腹只要一使出来，估计戈贝尔瞬间倒地…,0,0,0,沈阳,中国,辽宁
4888978937352180,Love马刺,5533010788,m,2023-04-10 14:07:54,"【🤣戈贝尔用行动坐实自己是史上最烂交易 将被交易至广东宏远，读几条美国网友评论】

以上内容均取自美国网友评论，不代表博主本人观点，一句话对应一张图：

（李凯尔：闭上你的臭嘴吧，你个小婊砸，戈贝尔！）

网友Demeco Ryan Fanclub：戈贝尔问李凯尔：“你是不是嫌弃我软？”

网友MIke K：开始（戈贝尔向李凯尔出拳） vs 结束（仅一瞬，戈贝尔已离李凯尔一丈开外）

网友stinky camel：哎呀~讨厌啦~你们不要再打了啦~都刮花人家的指甲油啦~

网友Christopher M：爵士看着手里的首轮选秀权，它们正散发着耀眼的金色光芒~哈哈哈哈！赚翻啦！

网友chank chumsrson：戈贝尔是NBA历史上最烂的交易！如果森林狼不能在未来24个月内交易掉他，爱德华兹就会走人，我打包票！

网友DaviChazzo：准备学中文吧，戈贝尔，你要被交易到广东宏远了...

网友ReeshsPuffs(43-39)：Rudy，我们一直在等你，请回电你可能是CBA的下一个沙克（美网友机翻中文）

（上海大鲨鱼：“打了你几个礼拜电话了，大兄弟啊~”）

#戈贝尔拳打安德森##戈贝尔道歉##超话创作官#",14,12,1,克拉玛依,中国,新疆
4888975401290693,虎扑的步行街,2054300185,m,2023-04-10 13:53:51,"李凯尔冲突后录音：你们太舔他了吧，今年夏天你们好自为之

JRs热议：李凯尔冲突后录音：你们太舔他了吧，今年夏天你们好自为之

赛后，一段李凯尔在冲突后的录音流出。

录音中，李凯尔说道：“你们对他也太好了吧，也太舔他了吧。

你们TMD还让我保持专注，你们TMD是不是有毛病？

今年夏天你们好自为之吧，你们有事儿要做了！”

#李凯尔录音流出##戈贝尔拳打安德森##戈贝尔道歉# 虎扑的步行街的微博视频",240,27,7,衢州,中国,浙江
