wid,user_name,user_id,gender,publish_time,text,like_count,comment_count,forward_count,status_city,status_country,status_province
4860119416835776,背上相机去远方,6298078452,m,2023-01-20 22:50:28,凡是过往，皆为序章。新的一年，愿日子如熹光，温柔又安详。如果所有人祝你新年快乐，那我祝你遍历山河，仍觉得人间值得。#新年祝福#长春生活#长春短视频运营#长春 背上相机去远方的微博视频 #新年文案#,105,101,104,长春,中国,吉林
4860288416879531,贺冬冬Monica,3250794384,f,2023-01-21 10:02:01,一束花的仪式感永不过时，该省省该花花，愿我们都是走向幸福的人，祝大家2023年金灿灿，温暖，一路发财，事事顺达！#2023新年快乐# #贺冬冬921# #贺冬冬的美丽时刻# #新年祝福# 贺冬冬Monica的微博视频,1,0,0,张家口,中国,河北
4860287964680082,美食锦鲤,5588703243,f,2023-01-21 10:00:13,#新年祝福#祝大家明年不吃苦，健康暴富又幸福！,5,1,1,安阳,中国,河南
4860287960221645,是我熊二嫂,6523963587,f,2023-01-21 10:00:12,"用豹纹结束今年的穿搭~~！新年快乐啊大家，提前给各位拜年啦！❤️
豹纹是我喜欢的动物纹样。
斑马纹太乖巧，蟒蛇纹太冷艳，相比之下，豹纹的配色，狂野和趣味是最令我心仪的。
喜欢用各种蓝色裙子搭配豹纹，用冷静中和狂野，很有意式复古的感觉~

#每日穿搭##春节快乐##新年祝福#",122,6,0,南京,中国,江苏
4860287918540919,发现苏格兰,2132115515,m,2023-01-21 10:00:02,"🏮2023北京兔年打卡地🏮
苏格兰驻华代表Catriona给您拜年了！
🐰跟着我们一起看看北京兔年打卡地～
✨你喜欢哪只兔子？
祝大家新春快乐！兔年大吉！
#除夕# #福兔# #兔年大吉# #除夕快乐# #新年祝福# 发现苏格兰的微博视频",1,1,1,北京,中国,北京
4860287594796179,除湿净化节能环保,1999317682,m,2023-01-21 09:58:45,"跃虎添翼万事顺、玉兔呈祥全家福。
（转自网络） #新年祝福#",0,0,0,无锡,中国,江苏
4860287422827381,津彩青春,3074181393,m,2023-01-21 09:58:04,#新年祝福#最硬核的春节献礼来了！全军各部队官兵在战位一线向全国人民拜年！#玉兔迎春来# 津彩青春的微博视频,2,0,0,天津,中国,天津
4860047332476703,玟暖不暖_,7452505656,f,2023-01-20 18:04:02,"ꫛꫀꪝ❥ 🐰大年初一,拜年啦🐰🧨

""㊗️: 喜乐安 福来到 万喜万事宜""
朋友圈文案#大年初一来拜年##新年祝福##兔年大吉#",60,2,24,泰安,中国,山东
4860287263707424,下酒的头孢,3803936519,f,2023-01-21 09:57:26,#新年祝福#其实你不给我说我多睡会就算祝福了,0,2,0,绥化,中国,黑龙江
4860286521836103,辽宁共青团,2079751412,m,2023-01-21 09:54:29,【盘点春晚10首关于回家的歌，哪首唱进了你的心】这些关于“回家”的旋律，你是否还时常哼起？“归来吧，归来哟，别再四处漂泊”“常回家看看，回家看看”“好久没回家，不是不想家”......10首回家的歌↓↓愿你平安回家，开心过年！#新年祝福# 辽宁共青团的微博视频,2,2,0,沈阳,中国,辽宁
4860286299275686,中新图片,1747109160,f,2023-01-21 09:53:35,#除夕#【#武警官兵的新年祝福#】今年，是防疫政策调整后的第一个春节，很多人都与家人欢聚一堂，吃饺子、看春晚，欢度新春佳节。但是，有一群人，因为职责所在，不能回家与亲人团聚，此时此刻，他们仍然坚守在执勤哨位上，守望人民幸福，守护万家团圆。今天，让我们一起来聆听他们的#新年祝福#。（邹新江、张洛诚） 中新图片的微博视频,0,1,0,北京,中国,北京
4860285485842907,小鹿爱剧,1773318493,f,2023-01-21 09:50:22,#新年祝福#祝您钱兔无量、大展宏兔、大有前兔、扬眉兔气、兔飞猛进、前兔似锦、谈兔不凡、颜值兔出、守福待兔、福兔临门,6,3,1,上海,中国,上海
4860285128806812,羊咩咩吃草i,6273382528,f,2023-01-21 09:48:57,"#新年祝福#
是谁一早起来搜祝福文案 我不说",2,0,0,潍坊,中国,山东
4860284952645737,昌吉州消防救援支队,2534115874,m,2023-01-21 09:48:15,#新春话消防# 除夕至，鞭炮响，在这个阖家欢乐，举国同庆的日子里，昌吉州消防带着诚挚的祝福，给大家拜年啦！在这阖家团圆、辞旧迎新的重要时刻，@昌吉州消防救援支队 提示:大家在团圆、热闹之余，不要忘记家庭消防安全，安全文明燃放烟花爆竹，平安开心过大年！#一条微博晒年味##除夕##新年祝福##除夕快乐# 昌吉州消防救援支队的微博视频,19,9,0,,中国,新疆
4860284471085570,中国旅游报,1927786044,f,2023-01-21 09:46:20,【文旅人贺新春丨山西省文化和旅游厅厅长王爱琴新春贺词】山西风光独特、民俗久远，三晋父老热情淳朴。诚邀您携亲伴友，走进表里山河，“晋”享美好生活！衷心祝愿大家在新的一年里万事如意、阖家幸福、所行无憾、皆得所愿！@山西省文化和旅游厅 详情↓↓（视频：杨亮；编辑：杨硕） #除夕##新年祝福# 中国旅游报的微博视频,0,1,0,运城,中国,山西
4860283778502952,李诞神吐槽,5308736769,f,2023-01-21 09:43:35,"#新年祝福#
1、
烟火起，照人间，喜悦无边，举杯敬此年。

2.
辞慕尔尔，烟火年年。日子滚烫，人间可爱。

3、
我与旧事归于尽，来年依旧迎花开。是结束，也是开始，萬事順意!

4、
岁末将至，敬颂冬绥，平安喜乐，万事胜意。岁岁常欢愉，年年皆胜意。

5、
前方荣光万丈，身后温暖一方，凡是过往，皆为序章。

6、
所求皆如愿。所行皆坦途。多喜乐。长安宁。新年好，旧年也很好。",1,0,0,南通,中国,江苏
